condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
baseline,88964,88964,0,88964,118816.480,-0.997,0.016,0.053,-0.058,895,35,485,613,0,313,0,0,33,0.000,59,1,6.751,0.050,1.563,-1.813,-6.313,-0.156,-0.020,0.992,-0.016,-0.047,0.008,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,88964,88964,0,88964,118821.480,-0.997,0.016,0.053,-0.058,884,39,471,609,0,315,0,0,33,0.000,59,1,6.036,0.056,1.625,-1.688,-5.563,-0.156,-0.016,0.996,-0.035,-0.043,0.008,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,88964,88964,0,88964,118826.480,-0.997,0.016,0.053,-0.058,875,36,461,607,0,319,0,0,33,0.000,59,1,5.511,0.062,1.938,-1.688,-4.875,-0.148,-0.020,0.992,-0.035,-0.051,0.008,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,88964,88964,0,88964,118831.480,-0.997,0.016,0.053,-0.058,868,36,454,611,0,325,0,0,33,0.000,59,1,5.524,0.055,1.500,-1.625,-5.063,-0.148,-0.023,0.988,0.004,-0.055,0.008,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,88965,88965,0,88965,118836.480,-0.997,0.016,0.053,-0.059,869,39,443,612,0,333,0,0,33,0.000,59,1,5.560,0.055,1.250,-1.563,-5.188,-0.152,-0.016,0.988,0.004,-0.055,0.000,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,88965,88965,0,88965,118841.480,-0.997,0.016,0.053,-0.059,853,35,436,605,0,338,0,0,33,0.000,59,1,5.184,0.035,1.500,-1.438,-4.750,-0.152,-0.016,0.992,0.000,-0.035,0.000,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,88999,88999,0,88999,118846.480,-0.997,0.016,0.052,-0.059,858,37,427,605,0,333,0,0,33,0.000,59,1,4.903,0.020,1.438,-1.313,-4.500,-0.148,-0.016,0.988,0.000,-0.020,0.000,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,88999,88999,0,88999,118851.480,-0.997,0.016,0.052,-0.059,854,39,426,607,0,332,0,0,33,0.000,59,1,4.554,0.026,1.125,-1.188,-4.250,-0.148,-0.008,0.988,0.008,-0.016,-0.020,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89000,89000,0,89000,118856.480,-0.997,0.016,0.052,-0.059,845,41,425,613,0,331,0,0,33,0.000,59,1,4.266,0.032,0.750,-1.063,-4.063,-0.148,-0.012,0.984,0.016,0.008,-0.027,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89000,89000,0,89000,118861.480,-0.997,0.016,0.052,-0.060,839,41,423,613,0,341,0,0,33,0.000,59,1,4.382,0.053,0.375,-1.000,-4.250,-0.148,-0.012,0.988,0.027,0.016,-0.043,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89061,89061,0,89061,118866.480,-0.997,0.016,0.052,-0.060,823,37,413,613,0,339,0,0,33,0.000,59,1,4.285,0.052,0.250,-0.875,-4.188,-0.148,-0.012,0.988,0.027,0.008,-0.043,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89061,89061,0,89061,118871.480,-0.997,0.016,0.052,-0.060,819,41,411,612,0,339,0,0,33,0.000,59,1,4.282,0.020,0.375,-0.813,-4.188,-0.148,-0.012,0.988,0.012,0.012,-0.012,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89061,89061,0,89061,118876.480,-0.997,0.016,0.052,-0.060,825,41,406,611,0,343,0,0,33,0.000,59,1,4.060,0.015,0.563,-0.813,-3.938,-0.148,-0.012,0.992,0.004,0.012,-0.008,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89061,89061,0,89061,118881.480,-0.997,0.016,0.052,-0.060,813,42,410,614,0,343,0,0,33,0.000,59,1,3.789,0.017,0.313,-0.813,-3.688,-0.152,-0.012,0.984,0.000,0.016,-0.008,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89061,89061,0,89061,118886.480,-0.997,0.016,0.052,-0.060,812,43,403,612,0,349,0,0,33,0.000,59,1,3.916,0.042,-0.375,-0.813,-3.813,-0.148,-0.012,0.984,0.000,0.016,-0.039,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89061,89061,0,89061,118891.480,-0.997,0.016,0.052,-0.061,821,41,398,611,0,349,0,0,33,0.000,59,1,4.354,0.050,-0.875,-0.813,-4.188,-0.145,-0.012,0.988,0.023,0.020,-0.039,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89061,89061,0,89061,118896.480,-0.997,0.016,0.052,-0.061,819,40,390,612,0,349,0,0,33,0.000,59,1,4.705,0.050,-0.813,-0.813,-4.563,-0.148,-0.008,0.988,0.023,0.020,-0.039,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89061,89061,0,89061,118901.480,-0.997,0.016,0.052,-0.061,813,45,379,613,0,352,0,0,33,0.000,59,1,4.705,0.040,-0.813,-0.813,-4.563,-0.148,-0.012,0.988,0.016,0.031,-0.020,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89061,89061,0,89061,118906.480,-0.997,0.016,0.052,-0.061,819,43,383,612,0,354,0,0,33,0.000,59,1,4.202,0.037,-1.000,-0.813,-4.000,-0.152,-0.012,0.988,-0.004,0.031,-0.020,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89061,89061,0,89061,118911.480,-0.997,0.016,0.052,-0.061,806,43,383,613,0,357,0,0,33,0.000,59,1,4.116,0.039,-1.125,-0.813,-3.875,-0.148,-0.008,0.988,-0.004,0.035,-0.016,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89061,89061,0,89061,118916.480,-0.997,0.016,0.052,-0.062,811,47,378,615,0,355,0,0,33,0.000,59,1,4.522,0.048,-1.313,-0.813,-4.250,-0.148,-0.008,0.984,0.008,0.043,-0.020,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89061,89061,0,89061,118921.480,-0.997,0.016,0.052,-0.062,799,47,377,611,0,361,0,0,33,0.000,59,1,5.164,0.050,-1.688,-0.813,-4.813,-0.148,-0.012,0.988,0.012,0.043,-0.023,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89062,89062,0,89062,118926.480,-0.997,0.016,0.052,-0.062,804,52,371,607,0,365,0,0,33,0.000,59,1,4.919,0.050,-1.813,-0.813,-4.500,-0.156,-0.008,0.988,0.008,0.043,-0.023,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89062,89062,0,89062,118931.480,-0.997,0.016,0.052,-0.062,797,53,357,599,0,361,0,0,33,0.000,59,1,4.080,0.082,-1.875,-0.938,-3.500,-0.156,-0.008,0.988,-0.047,0.066,-0.008,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89107,89107,0,89107,118936.480,-0.997,0.016,0.052,-0.062,792,55,360,595,0,367,0,0,33,0.000,59,1,3.999,0.081,-2.063,-0.875,-3.313,-0.148,-0.016,0.988,-0.047,0.066,-0.004,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89107,89107,0,89107,118941.480,-0.997,0.015,0.052,-0.062,789,47,355,601,0,372,0,0,33,0.000,59,1,4.460,0.012,-2.000,-0.938,-3.875,-0.148,-0.020,0.992,0.008,-0.008,-0.004,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89107,89107,0,89107,118946.479,-0.997,0.015,0.052,-0.063,793,49,350,594,0,364,0,0,33,0.000,59,1,4.747,0.043,-2.000,-1.000,-4.188,-0.148,-0.020,0.992,0.008,-0.039,0.016,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89107,89107,0,89107,118951.482,-0.997,0.015,0.052,-0.063,785,51,345,589,0,371,0,0,33,0.000,59,1,4.419,0.046,-1.875,-1.000,-3.875,-0.152,-0.020,0.992,-0.016,-0.039,0.020,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89107,89107,0,89107,118956.480,-0.997,0.015,0.052,-0.063,779,53,340,587,0,373,0,0,33,0.000,59,1,3.997,0.046,-2.000,-1.000,-3.313,-0.152,-0.020,0.992,-0.020,-0.039,0.016,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89107,89107,0,89107,118961.480,-0.997,0.015,0.052,-0.063,767,55,335,585,0,375,0,0,33,0.000,59,1,3.843,0.045,-2.000,-1.000,-3.125,-0.145,-0.020,0.988,-0.020,-0.039,0.012,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89107,89107,0,89107,118966.480,-0.997,0.015,0.052,-0.063,777,55,325,585,0,367,0,0,33,0.000,59,1,4.282,0.040,-2.125,-1.063,-3.563,-0.145,-0.020,0.988,0.023,-0.031,-0.008,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89107,89107,0,89107,118971.480,-0.997,0.015,0.051,-0.063,775,61,318,583,0,367,0,0,33,0.000,59,1,4.851,0.048,-2.375,-0.938,-4.125,-0.145,-0.016,0.988,0.027,-0.031,-0.023,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89144,89144,0,89144,118976.480,-0.997,0.015,0.051,-0.063,761,61,317,571,0,365,0,0,33,0.000,59,1,4.797,0.041,-2.500,-0.875,-4.000,-0.148,-0.020,0.988,0.027,-0.020,-0.023,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89144,89144,0,89144,118981.480,-0.997,0.014,0.051,-0.064,751,68,309,583,0,368,0,0,33,0.000,59,1,4.661,0.024,-2.438,-0.875,-3.875,-0.148,-0.020,0.992,0.012,-0.020,-0.008,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89144,89144,0,89144,118986.480,-0.997,0.014,0.051,-0.064,756,61,307,582,0,368,0,0,33,0.000,59,1,4.505,0.030,-2.125,-0.875,-3.875,-0.145,-0.020,0.992,0.012,-0.027,0.000,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89144,89144,0,89144,118991.480,-0.997,0.014,0.051,-0.064,757,61,300,582,0,363,0,0,33,0.000,59,1,4.931,0.048,-2.125,-0.813,-4.375,-0.145,-0.020,0.988,0.039,-0.027,0.000,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89144,89144,0,89144,118996.480,-0.997,0.014,0.051,-0.064,751,59,286,583,0,363,0,0,33,0.000,59,1,5.358,0.048,-2.188,-0.875,-4.813,-0.148,-0.016,0.988,0.039,-0.020,-0.020,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89144,89144,0,89144,119001.480,-0.997,0.014,0.051,-0.064,751,62,287,579,0,363,0,0,33,0.000,59,1,5.054,0.034,-2.375,-0.875,-4.375,-0.148,-0.016,0.988,0.004,0.027,-0.020,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89144,89144,0,89144,119006.480,-0.997,0.014,0.051,-0.065,749,59,277,583,0,363,0,0,33,0.000,59,1,5.198,0.034,-2.563,-0.875,-4.438,-0.148,-0.020,0.992,0.004,0.027,-0.020,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89144,89144,0,89144,119011.480,-0.996,0.014,0.051,-0.065,748,60,270,570,0,361,0,0,33,0.000,59,1,5.439,0.010,-2.500,-0.875,-4.750,-0.148,-0.020,0.992,0.004,-0.008,0.004,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89144,89144,0,89144,119016.480,-0.996,0.014,0.051,-0.065,744,58,267,565,0,365,0,0,33,0.000,59,1,5.668,0.017,-2.500,-0.938,-5.000,-0.148,-0.020,0.992,0.004,-0.016,0.004,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89144,89144,0,89144,119021.480,-0.996,0.013,0.051,-0.065,734,60,264,569,0,361,0,0,33,0.000,59,1,5.642,0.032,-2.875,-1.000,-4.750,-0.152,-0.020,0.992,-0.027,-0.016,0.004,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89178,89178,0,89178,119026.480,-0.996,0.013,0.051,-0.065,739,57,253,563,0,359,0,0,33,0.000,59,1,5.325,0.032,-2.938,-1.063,-4.313,-0.148,-0.023,0.992,-0.027,-0.016,0.004,0.000,0.000,0.221,0.472,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89178,89178,0,89178,119031.480,-0.996,0.013,0.051,-0.065,732,57,251,560,0,361,0,0,33,0.000,59,0,5.251,0.029,-2.938,-0.938,-4.250,-0.145,-0.023,0.992,-0.012,-0.023,0.012,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89178,89178,0,89178,119036.480,-0.996,0.013,0.051,-0.066,729,61,249,555,0,359,0,0,33,0.000,59,0,5.633,0.026,-2.938,-1.063,-4.688,-0.148,-0.023,0.992,0.004,-0.023,0.012,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89178,89178,0,89178,119041.480,-0.996,0.013,0.051,-0.066,725,58,246,554,0,360,0,0,33,0.000,59,0,5.622,0.024,-2.938,-1.000,-4.688,-0.148,-0.020,0.988,0.004,-0.023,0.000,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89178,89178,0,89178,119046.480,-0.996,0.013,0.051,-0.066,703,56,236,554,0,358,0,0,33,0.000,59,0,5.398,0.009,-3.000,-1.000,-4.375,-0.148,-0.020,0.988,-0.008,0.000,-0.004,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89178,89178,0,89178,119051.480,-0.996,0.012,0.051,-0.066,711,57,233,552,0,357,0,0,33,0.000,59,0,5.336,0.009,-3.000,-0.938,-4.313,-0.148,-0.020,0.988,-0.008,0.000,-0.004,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89200,89200,0,89200,119056.480,-0.996,0.012,0.051,-0.066,700,60,229,547,0,348,0,0,33,0.000,59,0,5.507,0.006,-2.938,-0.938,-4.563,-0.145,-0.023,0.992,0.000,-0.004,-0.004,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89200,89200,0,89200,119061.480,-0.996,0.012,0.051,-0.067,699,59,228,541,0,353,0,0,33,0.000,59,0,5.494,0.012,-2.813,-0.938,-4.625,-0.145,-0.016,0.988,0.008,-0.004,-0.008,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89246,89246,0,89246,119066.480,-0.996,0.012,0.051,-0.067,693,57,227,537,0,345,0,0,33,0.000,59,0,5.274,0.046,-2.813,-0.875,-4.375,-0.148,-0.016,0.988,0.008,0.039,-0.023,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89246,89246,0,89246,119071.480,-0.996,0.012,0.051,-0.067,685,59,221,536,0,353,0,0,33,0.000,59,0,4.768,0.063,-2.813,-0.875,-3.750,-0.148,-0.016,0.988,-0.004,0.059,-0.023,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89246,89246,0,89246,119076.480,-0.996,0.012,0.051,-0.067,681,59,219,536,0,346,0,0,33,0.000,59,0,4.504,0.063,-2.813,-0.750,-3.438,-0.145,-0.020,0.988,-0.004,0.059,-0.023,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89246,89246,0,89246,119081.480,-0.996,0.012,0.051,-0.067,681,55,211,527,0,339,0,0,33,0.000,59,0,4.638,0.072,-2.625,-0.750,-3.750,-0.145,-0.016,0.988,0.027,0.059,-0.031,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89246,89246,0,89246,119086.480,-0.996,0.012,0.051,-0.067,671,57,212,534,0,341,0,0,33,0.000,59,0,4.779,0.077,-2.813,-0.625,-3.813,-0.145,-0.016,0.988,0.027,0.063,-0.035,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89246,89246,0,89246,119091.480,-0.996,0.011,0.051,-0.067,678,60,204,525,0,337,0,0,33,0.000,59,0,4.710,0.072,-2.875,-0.563,-3.688,-0.148,-0.020,0.988,0.016,0.063,-0.031,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89246,89246,0,89246,119096.480,-0.996,0.011,0.051,-0.068,675,61,207,522,0,339,0,0,33,0.000,59,0,4.490,0.034,-2.688,-0.500,-3.563,-0.148,-0.023,0.992,0.000,0.027,-0.020,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89246,89246,0,89246,119101.480,-0.996,0.011,0.051,-0.068,667,61,202,518,0,337,0,0,33,0.000,59,0,4.411,0.015,-2.625,-0.563,-3.500,-0.148,-0.023,0.988,-0.008,0.012,-0.004,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89246,89246,0,89246,119106.480,-0.996,0.011,0.051,-0.068,663,61,201,505,0,332,0,0,33,0.000,59,0,4.479,0.018,-2.750,-0.500,-3.500,-0.148,-0.031,0.992,-0.012,-0.008,0.012,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89246,89246,0,89246,119111.480,-0.996,0.011,0.051,-0.068,665,59,203,509,0,328,0,0,33,0.000,59,0,4.656,0.065,-2.688,-0.625,-3.750,-0.148,-0.035,0.996,-0.012,-0.063,0.012,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89246,89246,0,89246,119116.480,-0.996,0.011,0.051,-0.068,659,61,201,509,0,317,0,0,33,0.000,59,0,4.346,0.102,-2.500,-0.625,-3.500,-0.148,-0.035,0.992,-0.027,-0.090,0.039,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89246,89246,0,89246,119121.480,-0.996,0.011,0.051,-0.068,653,63,192,506,0,313,0,0,33,0.000,59,0,4.052,0.119,-2.563,-0.688,-3.063,-0.148,-0.039,0.992,-0.039,-0.105,0.039,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89246,89246,0,89246,119126.480,-0.996,0.010,0.051,-0.068,648,69,201,507,0,313,0,0,33,0.000,59,0,3.976,0.119,-2.500,-0.750,-3.000,-0.148,-0.035,0.996,-0.039,-0.105,0.039,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89246,89246,0,89246,119131.480,-0.996,0.010,0.050,-0.069,647,63,188,505,0,313,0,0,33,0.000,59,0,3.910,0.092,-2.313,-0.750,-3.063,-0.145,-0.031,0.992,-0.016,-0.086,0.027,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89293,89293,0,89293,119136.480,-0.996,0.010,0.050,-0.069,647,63,191,499,0,318,0,0,33,0.000,59,0,3.776,0.048,-2.188,-0.688,-3.000,-0.145,-0.027,0.992,-0.004,-0.039,0.027,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89294,89294,0,89294,119141.480,-0.996,0.010,0.050,-0.069,637,67,189,505,0,317,0,0,33,0.000,59,0,3.739,0.030,-2.188,-0.750,-2.938,-0.145,-0.027,0.988,0.000,-0.027,0.012,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89294,89294,0,89294,119146.479,-0.996,0.010,0.050,-0.069,637,61,187,502,0,311,0,0,33,0.000,59,0,3.861,0.032,-2.313,-0.750,-3.000,-0.145,-0.031,0.988,0.004,-0.027,-0.016,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89294,89294,0,89294,119151.480,-0.996,0.010,0.050,-0.069,636,68,185,499,0,307,0,0,33,0.000,59,0,3.923,0.032,-2.250,-0.750,-3.125,-0.148,-0.023,0.992,0.004,-0.027,-0.016,0.000,0.000,0.221,0.472,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89294,89294,0,89294,119156.479,-0.996,0.010,0.050,-0.069,636,69,186,493,0,311,0,0,33,0.000,59,0,3.396,0.020,-2.063,-0.625,-2.625,-0.145,-0.023,0.988,-0.004,0.012,-0.016,0.000,0.000,0.221,0.472,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89294,89294,0,89294,119161.480,-0.996,0.010,0.050,-0.069,628,63,187,502,0,301,0,0,33,0.000,59,0,3.155,0.020,-2.000,-0.563,-2.375,-0.145,-0.027,0.988,-0.004,0.012,-0.016,0.000,0.000,0.221,0.472,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89294,89294,0,89294,119166.480,-0.996,0.010,0.050,-0.069,633,70,185,503,0,307,0,0,33,0.000,59,0,3.310,0.020,-2.000,-0.625,-2.563,-0.145,-0.027,0.992,0.012,0.004,-0.016,0.000,0.000,0.221,0.472,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89294,89294,0,89294,119171.480,-0.996,0.009,0.050,-0.069,632,69,183,503,0,307,0,0,33,0.000,59,0,3.404,0.013,-1.813,-0.625,-2.813,-0.145,-0.027,0.992,0.012,0.004,-0.004,0.000,0.000,0.221,0.472,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89347,89347,0,89347,119176.480,-0.996,0.009,0.050,-0.070,620,69,185,494,0,309,0,0,33,0.000,59,0,3.208,0.023,-1.438,-0.563,-2.813,-0.148,-0.031,0.992,-0.004,-0.012,0.020,0.000,0.000,0.221,0.472,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89347,89347,0,89347,119181.480,-0.996,0.009,0.050,-0.070,628,72,184,503,0,307,0,0,33,0.000,59,0,2.868,0.028,-1.375,-0.625,-2.438,-0.145,-0.031,0.988,-0.004,-0.020,0.020,0.000,0.000,0.221,0.472,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89347,89347,0,89347,119186.479,-0.996,0.009,0.050,-0.070,623,70,183,502,0,307,0,0,33,0.000,59,0,3.128,0.028,-1.938,-0.625,-2.375,-0.141,-0.027,0.988,-0.004,-0.020,-0.020,0.000,0.000,0.221,0.472,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89347,89347,0,89347,119191.479,-0.996,0.009,0.050,-0.070,627,71,181,493,0,307,0,0,33,0.000,59,0,3.385,0.033,-2.063,-0.563,-2.625,-0.141,-0.027,0.992,0.023,-0.012,-0.020,0.000,0.000,0.221,0.472,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89347,89347,0,89347,119196.480,-0.996,0.009,0.050,-0.070,613,71,169,495,0,300,0,0,33,0.000,59,0,3.460,0.034,-1.875,-0.438,-2.875,-0.141,-0.031,0.992,0.031,-0.012,-0.004,0.000,0.000,0.221,0.472,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89347,89347,0,89347,119201.480,-0.996,0.009,0.050,-0.070,622,69,167,491,0,303,0,0,33,0.000,59,0,3.417,0.035,-1.875,-0.500,-2.813,-0.148,-0.031,0.988,0.031,-0.016,-0.004,0.000,0.000,0.221,0.472,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89347,89347,0,89347,119206.480,-0.996,0.009,0.050,-0.070,617,68,156,496,0,301,0,0,33,0.000,59,0,3.289,0.022,-2.063,-0.563,-2.500,-0.148,-0.027,0.992,-0.016,-0.016,0.000,0.000,0.000,0.221,0.472,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89347,89347,0,89347,119211.480,-0.996,0.009,0.050,-0.070,619,71,155,502,0,301,0,0,33,0.000,59,0,3.034,0.020,-1.938,-0.625,-2.250,-0.145,-0.027,0.992,-0.016,0.012,0.000,0.000,0.000,0.221,0.472,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89347,89347,0,89347,119216.480,-0.996,0.009,0.050,-0.070,618,72,154,499,0,302,0,0,33,0.000,59,0,2.956,0.015,-1.813,-0.625,-2.250,-0.145,-0.031,0.992,-0.008,0.012,0.004,0.000,0.000,0.221,0.472,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89347,89347,0,89347,119221.480,-0.996,0.008,0.050,-0.070,616,69,150,501,0,303,0,0,33,0.000,59,0,3.004,0.015,-1.813,-0.625,-2.313,-0.145,-0.031,0.988,-0.008,-0.012,0.004,0.000,0.000,0.221,0.472,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89347,89347,0,89347,119226.480,-0.996,0.008,0.050,-0.071,616,71,149,499,0,299,0,0,33,0.000,59,0,2.711,0.017,-1.563,-0.625,-2.125,-0.148,-0.027,0.992,-0.012,-0.012,0.004,0.000,0.000,0.221,0.472,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89374,89374,0,89374,119231.480,-0.996,0.008,0.050,-0.071,617,71,151,500,0,303,0,0,33,0.000,59,0,2.425,0.015,-1.375,-0.688,-1.875,-0.145,-0.027,0.992,-0.012,0.008,-0.004,0.000,0.000,0.221,0.472,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,89374,89374,0,89374,119236.480,-0.996,0.008,0.050,-0.071,615,71,149,493,0,307,0,0,33,0.000,59,0,2.545,0.010,-1.500,-0.688,-1.938,-0.145,-0.031,0.992,-0.004,0.008,0.004,0.000,0.000,0.221,0.472,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
