condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,464,464,0,464,294924.786,0.783,-0.142,0.001,0.606,0,0,0,0,0,91,0,0,18,0.685,10,0,225.771,7.818,136.000,177.688,-30.063,-0.156,-0.176,1.954,-4.088,-3.348,5.762,0.604,0.432,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,464,464,0,464,294929.787,0.781,-0.152,0.002,0.605,0,0,0,0,0,92,0,0,18,0.685,10,0,240.224,10.318,198.688,134.813,7.500,-0.288,0.182,3.150,-4.088,-4.586,8.290,0.580,0.406,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,464,464,0,464,294934.786,0.780,-0.157,-0.003,0.606,0,0,0,0,0,92,0,0,18,0.685,10,0,157.873,16.202,32.375,146.750,-48.375,-0.130,-0.371,2.660,-4.772,-6.466,14.068,0.560,0.380,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,464,464,0,464,294939.787,0.778,-0.159,-0.011,0.607,0,0,0,0,0,97,0,0,18,0.685,10,0,187.914,16.202,-73.063,156.250,-74.563,0.123,-0.368,1.191,-4.774,-6.466,14.068,0.538,0.354,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,464,464,0,464,294944.786,0.777,-0.162,-0.017,0.608,0,0,0,0,0,90,0,0,18,0.685,10,0,172.410,7.476,-7.250,161.563,-59.750,0.411,0.277,0.751,-4.774,-5.752,-0.086,0.518,0.330,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,486,486,0,486,294949.787,0.774,-0.169,-0.021,0.609,0,0,0,0,0,87,0,0,18,0.685,10,0,196.487,5.774,78.188,169.125,-62.375,0.244,0.086,1.408,-0.500,-5.752,-0.086,0.500,0.304,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,486,486,0,486,294954.786,0.772,-0.175,-0.027,0.611,0,0,0,0,0,81,0,0,18,0.685,10,0,188.801,7.039,43.438,170.938,-67.375,0.299,-0.669,1.465,-0.500,-6.964,0.892,0.482,0.280,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,486,486,0,486,294959.787,0.770,-0.180,-0.032,0.611,0,0,0,0,0,83,0,0,18,0.685,10,0,179.149,10.676,19.000,172.313,-45.188,0.338,-0.711,0.950,-7.070,-7.950,0.892,0.464,0.258,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,486,486,0,486,294964.786,0.769,-0.187,-0.036,0.611,0,0,0,0,0,84,0,0,18,0.685,10,0,177.115,10.917,70.375,161.188,-20.875,0.148,-0.141,0.926,-7.070,-7.950,-2.448,0.446,0.234,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,486,486,0,486,294969.787,0.767,-0.194,-0.038,0.611,0,0,0,0,0,81,0,0,18,0.685,10,0,192.680,7.286,119.875,148.938,-23.938,0.103,0.093,1.419,-2.208,-6.498,-2.448,0.430,0.212,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,486,486,0,486,294974.787,0.765,-0.202,-0.041,0.611,0,0,0,0,0,88,0,0,18,0.685,10,0,179.414,7.311,104.188,143.875,-25.188,0.250,-0.167,1.625,-2.208,-6.498,2.520,0.414,0.190,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,512,512,0,512,294979.787,0.763,-0.208,-0.043,0.610,0,0,0,0,0,83,0,0,18,0.685,10,0,158.661,9.616,74.688,139.625,-10.000,0.256,-0.132,1.485,-2.836,-8.836,2.520,0.400,0.168,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,512,512,0,512,294984.786,0.762,-0.214,-0.046,0.610,0,0,0,0,0,88,0,0,18,0.685,10,0,153.938,9.443,75.250,133.938,-9.750,0.176,0.082,1.385,-2.836,-8.836,1.746,0.386,0.150,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,512,512,0,512,294989.787,0.760,-0.220,-0.048,0.610,0,0,0,0,0,84,0,0,18,0.685,10,0,152.467,9.142,81.313,127.375,-20.250,0.292,0.006,1.497,-1.566,-8.836,1.746,0.378,0.140,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,512,512,0,512,294994.786,0.759,-0.225,-0.051,0.609,0,0,0,0,0,90,0,0,18,0.685,10,0,139.105,9.526,66.625,121.188,-15.000,0.441,-0.152,1.501,-1.566,-9.256,1.616,0.380,0.140,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,512,512,0,512,294999.787,0.758,-0.230,-0.053,0.609,0,0,0,0,0,91,0,0,18,0.685,10,0,126.786,10.818,52.375,115.438,-2.375,0.478,-0.140,1.335,-2.230,-10.562,0.706,0.390,0.152,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,527,527,0,527,295004.787,0.757,-0.234,-0.056,0.608,0,0,0,0,0,93,0,0,18,0.685,10,0,121.966,10.836,53.750,109.375,4.875,0.489,-0.101,1.202,-2.230,-10.562,-0.948,0.408,0.170,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,527,527,0,527,295009.787,0.756,-0.239,-0.057,0.607,0,0,0,0,0,95,0,0,18,0.685,10,0,120.390,10.815,61.375,103.063,10.250,0.532,-0.125,1.190,-1.738,-10.462,-2.118,0.430,0.192,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,527,527,0,527,295014.786,0.755,-0.244,-0.059,0.605,0,0,0,0,0,91,0,0,18,0.685,10,0,116.702,10.914,61.375,97.313,19.563,0.568,-0.162,1.230,-1.738,-10.462,-2.576,0.458,0.216,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,559,559,0,559,295019.787,0.755,-0.248,-0.060,0.604,0,0,0,0,0,97,0,0,18,0.685,10,0,112.080,11.454,56.688,91.625,30.875,0.549,-0.159,1.224,-2.068,-10.960,-2.608,0.486,0.242,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,559,559,0,559,295024.786,0.755,-0.253,-0.061,0.602,0,0,0,0,0,101,0,0,18,0.685,10,0,108.612,11.465,54.438,85.625,38.750,0.504,-0.154,1.213,-2.086,-10.960,-2.640,0.510,0.264,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,559,559,0,559,295029.787,0.755,-0.257,-0.062,0.600,0,0,0,0,0,95,0,0,18,0.685,10,0,103.832,11.123,52.250,79.125,42.313,0.470,-0.159,1.232,-2.146,-10.590,-2.640,0.522,0.276,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,560,560,0,560,295034.787,0.756,-0.260,-0.062,0.598,0,0,0,0,0,91,0,0,18,0.685,10,0,97.684,11.089,46.875,72.938,45.000,0.460,-0.181,1.248,-2.328,-10.566,-2.432,0.528,0.280,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,560,560,0,560,295039.787,0.756,-0.264,-0.063,0.596,0,0,0,0,0,96,0,0,18,0.685,10,0,91.395,11.072,39.125,66.813,48.563,0.442,-0.204,1.245,-2.582,-10.488,-2.432,0.528,0.280,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,591,591,0,591,295044.786,0.757,-0.266,-0.063,0.594,0,0,0,0,0,95,0,0,18,0.685,10,0,85.522,11.143,32.250,60.500,51.125,0.415,-0.229,1.227,-2.830,-10.488,-2.484,0.526,0.276,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,591,591,0,591,295049.787,0.758,-0.269,-0.064,0.591,0,0,0,0,0,91,0,0,18,0.685,10,0,78.601,11.033,25.688,54.188,50.813,0.396,-0.253,1.208,-3.100,-10.254,-2.640,0.516,0.264,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,591,591,0,591,295054.787,0.758,-0.271,-0.064,0.589,0,0,0,0,0,93,0,0,18,0.685,10,0,71.506,10.996,19.750,48.188,49.000,0.395,-0.267,1.195,-3.330,-10.090,-2.830,0.496,0.244,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,591,591,0,591,295059.787,0.759,-0.273,-0.065,0.587,0,0,0,0,0,96,0,0,18,0.685,10,0,65.004,11.046,13.938,42.688,47.000,0.405,-0.262,1.198,-3.330,-10.090,-3.020,0.472,0.220,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,591,591,0,591,295064.786,0.760,-0.274,-0.065,0.586,0,0,0,0,0,98,0,0,18,0.685,10,0,58.347,11.154,6.750,37.938,43.813,0.409,-0.254,1.197,-3.322,-10.196,-3.070,0.452,0.198,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,591,591,0,591,295069.787,0.761,-0.275,-0.066,0.584,0,0,0,0,0,104,0,0,18,0.685,10,0,51.658,11.130,0.000,33.875,39.000,0.414,-0.254,1.177,-3.206,-10.196,-3.104,0.438,0.182,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,591,591,0,591,295074.786,0.762,-0.276,-0.067,0.582,0,0,0,0,0,102,0,0,18,0.685,10,0,45.824,11.165,-5.125,30.500,33.813,0.429,-0.252,1.152,-3.128,-10.192,-3.316,0.428,0.172,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,607,607,0,607,295079.787,0.762,-0.277,-0.067,0.581,0,0,0,0,0,102,0,0,18,0.685,10,0,41.193,11.210,-9.938,26.563,29.875,0.431,-0.236,1.126,-2.984,-10.190,-3.596,0.422,0.164,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,607,607,0,607,295084.786,0.763,-0.277,-0.068,0.580,0,0,0,0,0,101,0,0,18,0.685,10,0,35.426,11.089,-13.250,21.750,24.625,0.425,-0.215,1.098,-2.752,-10.058,-3.772,0.422,0.160,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,624,624,0,624,295089.787,0.764,-0.277,-0.069,0.579,0,0,0,0,0,103,0,0,18,0.685,10,0,28.724,10.873,-15.438,15.563,18.563,0.428,-0.203,1.076,-2.504,-9.830,-3.914,0.422,0.158,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,624,624,0,624,295094.787,0.764,-0.277,-0.069,0.578,0,0,0,0,0,104,0,0,18,0.685,10,0,23.484,10.799,-17.750,8.688,12.688,0.438,-0.196,1.066,-2.322,-9.734,-4.058,0.420,0.152,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,624,624,0,624,295099.787,0.765,-0.276,-0.070,0.578,0,0,0,0,0,108,0,0,18,0.685,10,0,21.606,10.794,-20.313,0.875,7.313,0.442,-0.178,1.057,-2.188,-9.718,-4.158,0.412,0.144,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,624,624,0,624,295104.786,0.765,-0.275,-0.070,0.578,0,0,0,0,0,106,0,0,18,0.685,10,0,23.212,10.731,-22.000,-7.375,0.625,0.445,-0.164,1.048,-1.972,-9.680,-4.190,0.400,0.128,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,624,624,0,624,295109.787,0.765,-0.274,-0.070,0.578,0,0,0,0,0,105,0,0,18,0.685,10,0,28.121,10.708,-22.563,-15.313,-6.875,0.466,-0.165,1.046,-1.804,-9.680,-4.208,0.384,0.110,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,624,624,0,624,295114.786,0.765,-0.273,-0.070,0.579,0,0,0,0,0,101,0,0,18,0.685,10,0,35.216,10.823,-23.250,-23.000,-13.063,0.494,-0.163,1.042,-1.730,-9.774,-4.314,0.368,0.092,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,672,672,0,672,295119.787,0.765,-0.271,-0.070,0.580,0,0,0,0,0,133,0,0,18,0.685,10,0,43.083,11.014,-23.813,-30.188,-19.438,0.510,-0.154,1.028,-1.606,-9.952,-4.438,0.354,0.076,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,672,672,0,672,295124.786,0.765,-0.271,-0.067,0.580,9,0,0,109,0,146,0,0,18,0.685,10,0,74.458,11.034,47.938,-52.938,21.063,0.073,-0.661,1.750,-1.606,-9.974,-4.438,0.342,0.062,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,672,672,0,672,295129.787,0.766,-0.275,-0.052,0.579,26,0,0,333,0,187,0,0,18,0.685,10,0,356.912,11.543,253.875,-208.125,140.063,0.979,0.971,4.828,-1.450,-11.334,1.638,0.332,0.048,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,672,672,0,672,295134.786,0.770,-0.265,-0.053,0.579,199,0,0,581,0,223,0,0,18,0.685,10,0,261.387,22.333,-225.313,-131.938,12.250,0.135,-0.567,2.892,-8.784,-17.264,11.116,0.322,0.038,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,672,672,0,672,295139.787,0.776,-0.248,-0.056,0.578,541,0,0,797,0,251,0,0,18,0.685,10,0,421.492,20.676,-389.313,-159.563,25.125,0.395,0.627,0.237,2.422,-17.264,11.116,0.318,0.034,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,672,672,0,672,295144.787,0.782,-0.237,-0.056,0.573,920,0,0,1013,0,277,0,0,18,0.685,10,0,298.567,10.618,-228.438,-135.438,136.438,-0.024,1.364,-0.646,6.640,-3.100,-7.684,0.318,0.030,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,688,688,0,688,295149.787,0.786,-0.234,-0.050,0.570,1251,0,0,1245,0,328,0,0,18,0.685,10,0,174.905,10.201,-24.375,-122.063,122.875,-0.075,0.707,0.681,6.640,-0.962,-7.684,0.318,0.030,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,688,688,0,688,295154.786,0.790,-0.231,-0.046,0.566,1510,0,0,1397,0,411,0,0,18,0.685,10,0,189.780,5.421,-28.375,-111.063,151.250,-0.508,0.954,1.445,5.136,-0.234,-1.718,0.320,0.030,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,688,688,0,688,295159.787,0.794,-0.226,-0.044,0.562,1720,0,0,1559,0,443,0,0,18,0.685,10,0,183.643,8.641,-114.375,-86.875,114.438,-0.554,0.818,1.731,4.614,-0.962,7.242,0.324,0.034,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,688,688,0,688,295164.786,0.798,-0.218,-0.044,0.559,1912,0,0,1681,0,481,0,0,18,0.685,10,0,208.498,9.126,-175.250,-76.750,82.875,-0.435,1.520,1.369,4.614,-0.234,7.870,0.330,0.038,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,688,688,0,688,295169.787,0.802,-0.211,-0.045,0.557,2091,0,0,1845,0,563,0,0,18,0.685,10,0,206.255,12.298,-180.125,-69.438,72.625,-0.433,1.364,1.077,9.312,1.612,7.870,0.336,0.042,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,688,688,0,688,295174.787,0.806,-0.203,-0.046,0.554,2276,0,0,2093,0,587,0,0,18,0.685,10,0,207.522,10.738,-180.500,-65.750,78.500,-0.556,0.643,0.961,9.312,2.356,4.800,0.344,0.048,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,703,703,0,703,295179.787,0.812,-0.196,-0.045,0.547,2414,0,0,2283,0,603,0,0,18,0.685,10,0,261.113,4.393,-161.750,-97.375,180.375,-1.355,-0.980,0.376,2.592,2.750,2.240,0.350,0.054,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,703,703,0,703,295184.787,0.817,-0.190,-0.042,0.543,2547,0,0,2450,0,625,0,0,18,0.685,10,0,201.415,16.406,-107.125,-101.688,136.938,-1.242,-1.102,-0.121,-14.494,6.402,-4.254,0.356,0.058,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,719,719,0,719,295189.787,0.819,-0.184,-0.040,0.542,2647,0,0,2575,0,637,0,0,18,0.685,10,0,166.360,17.252,-104.438,-124.188,36.688,-0.921,0.125,0.034,-14.494,7.016,-6.192,0.362,0.062,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,719,719,0,719,295194.786,0.819,-0.181,-0.035,0.543,2708,0,0,2687,0,656,0,0,18,0.685,10,0,130.737,9.739,-1.813,-130.688,-3.125,-0.398,-0.034,0.822,-2.698,7.016,-6.192,0.366,0.066,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,720,720,0,720,295199.787,0.819,-0.177,-0.031,0.544,2801,0,0,2749,0,685,0,0,18,0.685,10,0,122.458,2.984,-12.688,-121.063,-13.375,-0.062,-0.059,1.545,-2.692,-0.024,-1.288,0.372,0.070,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,720,720,0,720,295204.787,0.820,-0.171,-0.030,0.545,2867,0,0,2831,0,731,0,0,18,0.685,10,0,151.216,7.429,-97.125,-115.875,2.438,0.023,-0.339,1.636,-2.692,-5.590,4.086,0.376,0.072,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,735,735,0,735,295209.787,0.823,-0.164,-0.028,0.544,2879,0,0,2863,0,787,0,0,18,0.685,10,0,171.181,8.079,-125.063,-111.563,34.875,-0.083,-0.352,0.805,-4.162,-5.590,4.086,0.380,0.076,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,768,768,0,768,295214.787,0.825,-0.159,-0.025,0.542,2937,0,0,2938,0,825,0,0,18,0.685,10,0,146.002,6.396,-76.938,-112.750,51.813,-0.256,-0.615,0.637,-4.442,-3.432,-3.066,0.382,0.076,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,768,768,0,768,295219.787,0.826,-0.155,-0.022,0.541,2987,0,0,2984,0,861,0,0,18,0.685,10,0,136.887,8.226,-44.000,-115.063,59.688,-0.287,-0.608,0.934,-7.042,-2.946,-3.066,0.384,0.078,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,768,768,0,768,295224.786,0.828,-0.151,-0.018,0.539,2983,0,0,2985,0,893,0,0,18,0.685,10,0,138.722,7.759,-44.875,-114.813,63.625,-0.243,-0.344,1.062,-7.042,-2.700,-1.822,0.384,0.076,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,768,768,0,768,295229.787,0.830,-0.147,-0.015,0.537,3027,0,0,3019,0,949,0,3,18,0.685,10,0,138.387,5.668,-46.938,-114.438,62.063,-0.223,-0.111,1.021,-4.980,-2.700,-0.174,0.384,0.074,1.062,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,768,768,0,768,295234.787,0.832,-0.143,-0.011,0.536,3039,0,0,3059,0,989,0,24,18,0.685,10,0,129.515,3.430,-39.813,-110.875,53.813,-0.193,-0.082,1.065,-2.812,-1.962,-0.084,0.382,0.072,1.062,1.013,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,768,768,0,768,295239.787,0.834,-0.139,-0.008,0.535,3082,0,0,3077,0,1030,0,59,18,0.685,10,0,123.877,3.175,-39.188,-107.125,48.313,-0.157,-0.084,1.060,-2.488,-1.962,0.206,0.380,0.068,1.062,1.013,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,768,768,0,768,295244.786,0.835,-0.135,-0.004,0.533,3107,0,0,3090,0,1067,0,74,18,0.685,10,0,119.077,3.079,-36.813,-104.188,44.375,-0.137,-0.008,1.000,-2.364,-1.962,0.206,0.378,0.064,1.062,1.013,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,785,785,0,785,295249.787,0.836,-0.132,-0.001,0.532,3090,0,0,3081,0,1099,0,97,18,0.685,10,0,110.664,2.371,-25.000,-99.625,41.188,-0.103,0.020,0.938,-1.566,-1.766,-0.228,0.376,0.060,1.062,1.013,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,785,785,0,785,295254.787,0.837,-0.129,0.002,0.532,3101,0,0,3101,0,1151,0,140,18,0.685,10,0,105.037,2.047,-15.000,-96.938,37.563,-0.127,0.083,1.001,-1.136,-1.688,-0.228,0.372,0.056,1.062,1.013,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,785,785,0,785,295259.786,0.838,-0.126,0.006,0.531,3145,0,0,3103,0,1187,0,159,18,0.685,10,0,99.340,1.534,-14.000,-93.125,31.625,-0.126,0.168,1.025,-0.774,-1.324,-0.022,0.370,0.052,1.062,1.013,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,785,785,0,785,295264.787,0.839,-0.124,0.009,0.530,3153,0,0,3112,0,1223,0,197,18,0.685,10,0,95.206,1.052,-15.875,-90.000,26.688,-0.122,0.228,1.018,-0.072,-0.978,0.380,0.368,0.048,1.062,1.013,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,785,785,0,785,295269.786,0.839,-0.121,0.012,0.530,3131,0,0,3109,0,1293,0,273,18,0.685,10,0,91.324,0.891,-14.938,-87.125,22.938,-0.107,0.262,1.008,0.440,-0.672,0.386,0.366,0.044,1.062,1.013,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,785,785,0,785,295274.787,0.840,-0.119,0.015,0.530,3176,0,0,3148,0,1373,0,307,18,0.685,10,0,87.528,1.072,-14.625,-84.250,18.688,-0.087,0.317,1.077,0.784,-0.592,0.430,0.364,0.042,1.062,1.013,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,799,799,0,799,295279.787,0.840,-0.117,0.018,0.530,3175,0,0,3141,0,1452,0,384,18,0.685,10,0,68.247,1.783,-2.375,-68.125,3.313,0.016,0.381,1.408,1.258,-0.592,1.116,0.364,0.040,1.062,1.013,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,799,799,0,799,295284.786,0.839,-0.116,0.019,0.531,3163,0,0,3163,0,1504,0,439,18,0.685,10,0,48.909,5.004,-8.938,-43.438,-20.625,0.160,0.603,1.475,1.884,-1.944,4.208,0.364,0.040,1.062,1.013,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,817,817,0,817,295289.787,0.839,-0.114,0.020,0.532,3189,0,0,3169,0,1580,0,471,18,0.685,10,0,46.436,6.362,-17.313,-34.500,-25.813,0.287,0.964,1.242,4.358,-1.944,4.208,0.366,0.038,1.062,1.013,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,817,817,0,817,295294.786,0.838,-0.113,0.020,0.533,3193,0,0,3161,0,1621,0,494,18,0.685,10,0,36.804,6.522,-16.438,-21.063,-25.313,0.027,0.624,1.402,4.358,-1.472,4.624,0.366,0.038,1.062,1.013,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,817,817,0,817,295299.787,0.838,-0.111,0.019,0.534,3187,0,0,3163,0,1683,0,536,18,0.685,10,0,66.388,5.358,-54.750,-14.375,-34.688,-0.209,0.279,1.249,4.062,-0.946,3.364,0.368,0.038,1.062,1.013,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,817,817,0,817,295304.787,0.837,-0.108,0.018,0.536,3213,9,0,3177,0,1713,0,570,18,0.685,10,0,82.409,3.222,-63.563,-12.250,-51.000,-0.215,0.388,1.033,1.462,0.096,2.870,0.370,0.040,1.062,1.013,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,832,832,0,832,295309.787,0.836,-0.106,0.017,0.538,3195,31,0,3209,0,1733,0,625,18,0.685,10,0,79.204,1.661,-43.000,-7.750,-66.063,-0.041,0.278,1.012,1.300,0.096,1.030,0.374,0.042,1.062,1.013,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,832,832,0,832,295314.786,0.835,-0.104,0.016,0.540,3191,41,0,3192,0,1752,0,663,18,0.685,10,0,67.862,1.730,-40.313,-6.625,-54.188,0.053,0.161,1.099,1.300,-0.798,0.816,0.376,0.044,1.062,1.013,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,865,865,0,865,295319.787,0.835,-0.102,0.015,0.541,3222,87,0,3206,0,1773,0,679,18,0.685,10,0,61.406,1.701,-48.875,-4.188,-36.938,-0.024,0.113,1.013,0.610,-1.548,0.352,0.380,0.046,1.062,1.013,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,865,865,0,865,295324.786,0.834,-0.100,0.014,0.542,3218,91,0,3211,0,1788,0,712,18,0.685,10,0,56.662,1.549,-47.000,-3.063,-31.500,-0.146,0.106,0.921,-0.018,-1.548,0.038,0.384,0.048,1.062,1.013,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,865,865,0,865,295329.787,0.833,-0.099,0.013,0.544,3223,111,0,3211,0,1821,0,729,18,0.685,10,0,54.313,0.494,-37.500,-1.750,-39.250,-0.169,0.128,0.964,-0.358,-0.298,-0.164,0.388,0.050,1.062,1.013,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,865,865,0,865,295334.786,0.833,-0.097,0.012,0.545,3215,137,0,3209,0,1829,0,749,18,0.685,11,0,55.061,0.494,-37.500,-0.563,-40.313,-0.092,0.110,1.025,-0.358,-0.298,-0.164,0.392,0.052,1.062,1.013,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,899,899,0,899,295339.787,0.832,-0.095,0.011,0.546,3223,136,0,3211,0,1840,0,777,18,0.685,11,0,51.192,0.750,-41.688,-1.188,-29.688,-0.122,0.084,0.964,-0.358,-0.638,-0.164,0.394,0.054,1.062,1.013,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,899,899,0,899,295344.787,0.832,-0.094,0.010,0.547,3222,148,0,3231,0,1851,0,791,18,0.685,11,0,45.526,0.859,-37.563,-2.875,-25.563,-0.216,0.045,0.901,-0.488,-0.638,-0.304,0.396,0.056,1.062,1.013,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,899,899,0,899,295349.786,0.831,-0.093,0.009,0.548,3215,157,0,3213,0,1877,0,837,18,0.685,11,0,43.898,1.303,-30.938,-4.938,-30.750,-0.244,0.026,0.920,-1.136,0.182,-0.612,0.398,0.054,1.062,1.013,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,899,899,0,899,295354.787,0.831,-0.091,0.008,0.549,3235,165,0,3211,0,1891,0,857,18,0.685,11,0,45.854,1.436,-28.813,-6.563,-35.063,-0.186,0.013,0.957,-1.286,0.182,-0.612,0.398,0.054,1.062,1.013,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
