condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
baseline,79807,79807,0,79807,100978.140,-0.107,-0.119,0.233,-0.959,0,171,3059,0,2665,469,2117,2423,56,1.029,88,0,288.452,15.355,29.860,-277.120,-74.280,0.182,-0.854,2.267,2.152,-8.046,12.900,3.144,0.084,3.724,1.013,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79807,79807,0,79807,100983.140,-0.107,-0.132,0.230,-0.958,0,133,2991,0,2565,365,2111,2339,56,1.029,88,0,305.915,15.401,23.880,-294.280,-80.080,0.223,-1.019,2.277,1.894,-6.200,13.970,3.184,0.092,3.724,1.013,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79823,79823,0,79823,100988.140,-0.107,-0.145,0.227,-0.957,0,73,2888,0,2487,275,2109,2205,56,1.029,88,0,323.123,15.696,15.400,-311.120,-85.880,0.277,-1.054,2.327,1.894,-4.742,14.842,3.226,0.104,3.724,1.013,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79823,79823,0,79823,100993.140,-0.107,-0.160,0.225,-0.955,0,11,2777,0,2419,211,2099,2069,56,1.029,88,0,338.778,16.318,11.540,-327.540,-85.760,0.359,-0.998,2.363,2.154,-4.742,15.464,3.268,0.120,3.724,1.013,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79823,79823,0,79823,100998.140,-0.107,-0.175,0.222,-0.953,0,0,2638,0,2280,163,2066,1941,56,1.029,88,0,351.122,16.600,5.080,-342.560,-76.900,0.484,-1.000,2.426,2.154,-5.214,15.612,3.308,0.140,3.724,1.013,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79823,79823,0,79823,101003.140,-0.108,-0.190,0.220,-0.951,0,0,2447,0,2119,99,2024,1827,56,1.029,88,0,361.711,17.326,7.940,-354.760,-70.120,0.607,-1.077,2.454,2.122,-5.214,16.386,3.344,0.160,3.724,1.013,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79839,79839,0,79839,101008.140,-0.108,-0.206,0.217,-0.948,0,0,2331,0,1931,45,1955,1687,56,1.029,88,0,379.359,18.078,17.040,-368.860,-86.980,0.680,-1.168,2.385,1.814,-5.148,17.234,3.384,0.184,3.724,1.013,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79839,79839,0,79839,101013.140,-0.107,-0.222,0.213,-0.945,0,0,2133,0,1691,16,1829,1511,56,1.029,88,0,393.008,18.042,14.480,-378.500,-104.800,0.691,-0.976,2.253,1.814,-5.022,17.234,3.416,0.210,3.724,1.013,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79839,79839,0,79839,101018.140,-0.106,-0.238,0.210,-0.942,0,0,1911,0,1399,2,1661,1312,56,1.029,88,0,387.581,16.205,6.480,-372.040,-108.460,0.590,-0.817,2.238,1.972,-5.022,15.280,3.448,0.240,3.724,1.013,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79839,79839,0,79839,101023.140,-0.105,-0.255,0.206,-0.939,0,0,1623,0,1112,0,1408,1131,56,1.029,88,0,405.968,15.287,18.760,-383.820,-130.920,0.418,-0.841,2.208,3.702,-5.022,13.956,3.472,0.270,3.724,1.013,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79855,79855,0,79855,101028.140,-0.103,-0.272,0.201,-0.935,0,0,1311,0,772,0,1198,972,56,1.029,88,0,428.389,14.927,22.540,-399.000,-154.300,0.157,-0.654,1.940,5.736,-4.718,12.948,3.494,0.304,3.724,1.013,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79855,79855,0,79855,101033.140,-0.100,-0.289,0.197,-0.932,0,0,1007,0,535,0,893,799,56,1.029,88,0,428.300,12.321,26.680,-400.600,-149.160,-0.015,-0.451,1.733,7.346,-4.718,8.694,3.512,0.340,3.724,1.013,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79855,79855,0,79855,101038.140,-0.100,-0.306,0.193,-0.927,0,0,663,0,275,0,535,608,56,1.029,88,0,429.877,10.847,5.140,-413.600,-117.060,-0.171,-0.383,1.711,8.306,-4.668,5.184,3.528,0.376,3.724,1.013,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79855,79855,0,79855,101043.140,-0.101,-0.323,0.190,-0.922,0,0,310,0,135,0,232,507,56,1.029,88,0,427.205,11.496,-1.640,-421.960,-66.720,-0.204,-0.157,1.556,9.802,-4.794,3.618,3.542,0.410,3.724,1.013,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79871,79871,0,79871,101048.140,-0.103,-0.339,0.187,-0.916,0,0,49,0,0,0,2,377,56,1.029,88,0,419.701,10.963,16.120,-418.480,-27.640,-0.168,-0.192,1.299,9.802,-4.798,1.040,3.560,0.446,3.724,1.013,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79871,79871,0,79871,101053.140,-0.107,-0.355,0.184,-0.910,0,0,0,0,0,0,0,255,56,1.029,88,0,431.333,9.554,27.900,-430.320,-9.700,-0.160,-0.257,0.857,8.230,-4.798,-0.724,3.572,0.480,3.724,1.013,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79887,79887,0,79887,101058.140,-0.110,-0.371,0.181,-0.904,0,0,0,44,0,6,0,188,56,1.029,88,0,424.848,7.183,23.380,-422.820,-34.240,-0.272,-0.238,0.179,5.464,-2.894,-3.656,3.586,0.516,3.724,1.013,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79887,79887,0,79887,101063.140,-0.111,-0.386,0.180,-0.898,0,0,0,81,0,3,0,91,56,1.029,88,0,395.115,9.233,-12.680,-387.840,-74.400,-0.490,-0.424,-0.207,1.712,-0.882,-9.030,3.598,0.552,3.724,1.013,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79887,79887,0,79887,101068.140,-0.111,-0.401,0.182,-0.891,0,0,0,83,0,0,0,34,56,1.029,88,0,353.949,12.395,-47.540,-340.780,-83.000,-0.479,-0.283,-0.700,0.294,2.344,-12.168,3.610,0.592,3.724,1.013,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79887,79887,0,79887,101073.140,-0.111,-0.415,0.183,-0.884,0,0,0,87,0,0,0,38,56,1.029,88,0,306.641,12.867,-60.420,-300.440,-10.680,0.386,-0.139,-0.958,-3.464,2.344,-12.168,3.620,0.634,3.724,1.013,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79935,79935,0,79935,101078.140,-0.110,-0.425,0.190,-0.878,0,0,0,78,0,0,0,27,56,1.029,88,0,294.309,16.308,-196.640,-218.960,2.680,1.154,-0.953,-0.768,-10.976,2.344,-11.832,3.628,0.684,3.724,1.013,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79935,79935,0,79935,101083.140,-0.101,-0.433,0.202,-0.873,0,0,0,92,0,0,0,13,56,1.029,88,0,397.083,11.122,-363.400,-127.820,-96.320,1.221,-1.072,0.561,-10.976,0.292,-1.774,3.632,0.738,3.724,1.013,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79935,79935,0,79935,101088.140,-0.088,-0.437,0.208,-0.871,0,0,0,89,0,0,0,16,56,1.029,88,0,352.613,7.787,-273.480,-40.120,-218.940,0.610,-0.300,1.998,-4.154,0.292,6.580,3.634,0.798,3.724,1.013,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79935,79935,0,79935,101093.140,-0.076,-0.437,0.204,-0.873,0,0,0,67,0,0,0,17,56,1.029,88,0,283.768,13.696,-49.300,44.540,-275.880,-0.371,-0.288,1.905,10.750,-5.358,6.580,3.634,0.860,3.724,1.013,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79935,79935,0,79935,101098.140,-0.068,-0.434,0.197,-0.876,0,0,0,57,0,0,0,19,56,1.029,88,0,256.901,16.250,80.940,93.540,-225.160,-0.986,-0.279,1.359,15.314,-5.358,-0.914,3.636,0.922,3.724,1.013,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79935,79935,0,79935,101103.140,-0.065,-0.427,0.192,-0.881,0,0,0,35,0,0,0,19,56,1.029,88,0,207.354,17.468,93.220,141.460,-119.560,-1.128,-0.305,0.838,15.314,-2.084,-8.140,3.636,0.984,3.724,1.013,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79951,79951,0,79951,101108.140,-0.065,-0.419,0.191,-0.885,0,0,0,28,0,0,0,18,56,1.029,88,0,161.405,16.775,43.960,155.260,-3.660,-1.042,-0.249,0.769,12.242,-0.616,-11.452,3.632,1.042,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79951,79951,0,79951,101113.140,-0.067,-0.411,0.192,-0.889,0,0,0,40,0,0,0,22,56,1.029,88,0,181.696,16.026,30.340,162.140,76.180,-0.689,-0.103,0.831,11.194,-0.616,-11.452,3.630,1.094,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79951,79951,0,79951,101118.140,-0.071,-0.402,0.192,-0.892,0,0,0,45,0,0,0,21,56,1.029,88,0,196.802,13.154,49.260,166.120,93.320,-0.300,-0.232,0.536,9.354,-2.092,-9.008,3.630,1.142,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79951,79951,0,79951,101123.140,-0.073,-0.394,0.192,-0.896,0,0,0,51,0,0,0,20,56,1.029,88,0,184.558,10.078,58.920,162.880,63.720,-0.189,-0.258,0.169,4.682,-2.092,-8.676,3.638,1.170,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79951,79951,0,79951,101128.140,-0.075,-0.388,0.194,-0.898,0,0,0,57,0,0,0,20,56,1.029,88,0,167.879,8.838,44.820,159.820,25.140,-0.169,-0.297,-0.161,1.278,-1.100,-8.676,3.656,1.182,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79951,79951,0,79951,101133.140,-0.074,-0.382,0.196,-0.900,0,0,0,63,0,0,0,20,56,1.029,88,0,155.466,10.444,4.780,155.000,-11.040,-0.207,-0.283,-0.298,-1.194,0.150,-10.374,3.672,1.192,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79967,79967,0,79967,101138.140,-0.071,-0.376,0.199,-0.902,0,0,0,79,0,0,0,24,56,1.029,88,0,158.860,11.571,-33.440,150.740,-37.360,-0.290,-0.250,-0.232,-1.194,0.286,-11.506,3.680,1.226,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79967,79967,0,79967,101143.140,-0.068,-0.369,0.203,-0.904,0,0,0,72,0,0,0,21,56,1.029,88,0,166.712,11.536,-56.080,148.240,-51.700,-0.369,-0.218,-0.065,-0.780,0.286,-11.506,3.676,1.280,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79967,79967,0,79967,101148.140,-0.065,-0.362,0.206,-0.907,0,0,0,72,0,0,0,20,56,1.029,88,0,169.847,11.338,-66.400,146.040,-55.780,-0.417,-0.211,0.093,0.968,-0.320,-11.292,3.664,1.356,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79967,79967,0,79967,101153.140,-0.061,-0.355,0.210,-0.909,0,0,0,77,0,0,0,17,56,1.029,88,0,171.001,10.867,-74.020,144.760,-52.980,-0.445,-0.214,0.234,2.430,-0.800,-10.562,3.648,1.432,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79983,79983,0,79983,101158.140,-0.057,-0.349,0.213,-0.911,0,0,0,77,0,0,0,18,56,1.029,88,0,171.930,10.464,-78.840,145.360,-47.060,-0.489,-0.174,0.369,3.602,-1.220,-9.748,3.628,1.518,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79983,79983,0,79983,101163.140,-0.053,-0.342,0.216,-0.913,0,0,0,85,0,0,0,19,56,1.029,88,0,169.017,10.609,-76.400,147.680,-30.340,-0.557,-0.109,0.475,4.808,-1.994,-9.244,3.610,1.598,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79999,79999,0,79999,101168.140,-0.051,-0.335,0.219,-0.915,0,0,0,91,0,0,0,21,56,1.029,88,0,167.847,11.289,-69.020,152.880,-6.040,-0.555,-0.052,0.495,5.956,-2.854,-9.156,3.594,1.680,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79999,79999,0,79999,101173.140,-0.049,-0.328,0.221,-0.917,0,0,0,96,0,0,0,19,56,1.029,88,0,171.623,11.472,-60.540,159.220,20.940,-0.527,-0.013,0.466,5.956,-3.506,-9.156,3.586,1.746,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79999,79999,0,79999,101178.140,-0.049,-0.319,0.224,-0.919,0,0,0,93,0,0,0,21,56,1.029,88,0,181.719,11.451,-53.080,168.000,44.500,-0.448,0.006,0.407,5.620,-3.864,-9.198,3.582,1.806,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,79999,79999,0,79999,101183.140,-0.049,-0.311,0.227,-0.922,0,0,0,97,0,0,0,13,56,1.029,88,0,195.279,11.026,-47.900,179.720,59.500,-0.354,-0.014,0.365,4.630,-3.942,-9.198,3.580,1.854,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80035,80035,0,80035,101188.140,-0.050,-0.301,0.230,-0.924,0,0,0,99,0,0,0,13,56,1.029,88,0,207.501,10.304,-42.780,192.540,64.460,-0.285,-0.034,0.353,3.652,-3.942,-8.792,3.580,1.900,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80035,80035,0,80035,101193.140,-0.050,-0.291,0.233,-0.927,0,0,0,102,0,0,0,10,56,1.029,88,0,220.037,9.698,-38.560,206.820,64.460,-0.253,-0.066,0.358,3.022,-3.908,-8.346,3.578,1.948,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80036,80036,0,80036,101198.140,-0.050,-0.281,0.235,-0.929,0,0,0,111,0,0,0,11,56,1.029,88,0,232.840,9.267,-36.000,221.160,63.300,-0.265,-0.093,0.393,3.022,-3.756,-7.914,3.576,1.998,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80036,80036,0,80036,101203.140,-0.050,-0.269,0.238,-0.932,0,0,0,123,0,0,0,5,56,1.029,88,0,246.073,8.903,-33.060,234.780,65.860,-0.275,-0.126,0.454,3.038,-3.672,-7.520,3.574,2.046,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80036,80036,0,80036,101208.140,-0.050,-0.258,0.240,-0.935,0,0,0,124,0,0,0,6,56,1.029,88,0,259.698,8.499,-29.720,247.840,71.660,-0.299,-0.145,0.507,3.402,-3.672,-6.868,3.572,2.102,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80036,80036,0,80036,101213.140,-0.050,-0.245,0.243,-0.937,0,0,0,125,0,0,0,7,56,1.029,88,0,273.936,8.314,-28.560,259.860,81.840,-0.314,-0.177,0.582,3.808,-3.714,-6.390,3.568,2.156,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80047,80047,0,80047,101218.140,-0.051,-0.232,0.245,-0.940,0,0,0,127,0,0,0,7,56,1.029,88,0,287.116,7.981,-26.480,270.060,93.820,-0.305,-0.192,0.667,4.224,-3.774,-5.622,3.564,2.216,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80047,80047,0,80047,101223.140,-0.052,-0.219,0.248,-0.942,0,0,0,127,0,0,0,5,56,1.029,88,0,298.827,7.571,-22.640,278.840,105.040,-0.271,-0.217,0.730,4.264,-4.088,-4.736,3.562,2.270,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80067,80067,0,80067,101228.140,-0.054,-0.205,0.250,-0.945,0,0,0,133,0,0,0,11,56,1.029,88,0,308.909,7.140,-19.160,286.480,113.960,-0.238,-0.254,0.761,4.264,-4.232,-3.858,3.562,2.330,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80067,80067,0,80067,101233.140,-0.056,-0.191,0.252,-0.947,0,0,0,131,0,0,0,6,56,1.029,88,0,317.430,6.590,-18.000,292.820,121.220,-0.206,-0.277,0.772,3.928,-4.232,-3.176,3.562,2.384,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80067,80067,0,80067,101238.140,-0.058,-0.177,0.255,-0.949,0,0,0,133,0,0,0,7,56,1.029,88,0,324.211,6.129,-19.460,297.760,126.780,-0.171,-0.294,0.781,3.494,-4.232,-2.730,3.562,2.438,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80067,80067,0,80067,101243.140,-0.059,-0.162,0.257,-0.951,0,0,0,133,0,0,0,5,56,1.029,88,0,329.750,5.704,-22.020,301.740,131.160,-0.134,-0.303,0.790,3.010,-4.238,-2.348,3.564,2.488,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80067,80067,0,80067,101248.140,-0.061,-0.148,0.260,-0.952,0,0,0,139,0,0,0,6,56,1.029,88,0,334.194,5.390,-25.740,304.840,134.520,-0.084,-0.314,0.791,2.478,-4.340,-2.018,3.566,2.540,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80067,80067,0,80067,101253.140,-0.063,-0.133,0.263,-0.954,0,0,0,139,0,0,0,5,56,1.029,88,0,337.954,5.063,-31.300,308.260,134.940,-0.029,-0.333,0.802,1.798,-4.406,-1.728,3.568,2.586,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80079,80079,0,80079,101258.140,-0.065,-0.118,0.266,-0.955,0,0,0,141,0,0,0,5,56,1.029,88,0,341.361,4.791,-39.180,312.300,132.140,0.018,-0.350,0.848,1.070,-4.472,-1.344,3.570,2.640,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80079,80079,0,80079,101263.140,-0.066,-0.104,0.269,-0.955,0,0,0,148,0,0,0,3,56,1.029,88,0,344.616,4.806,-46.680,316.620,127.800,0.061,-0.351,0.919,0.492,-4.722,-0.746,3.572,2.688,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80104,80104,0,80104,101268.140,-0.067,-0.089,0.272,-0.956,0,0,0,155,0,0,0,8,56,1.029,88,0,347.685,5.218,-52.180,320.780,123.540,0.096,-0.351,0.985,-0.018,-5.218,-0.058,3.574,2.742,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80104,80104,0,80104,101273.140,-0.068,-0.074,0.276,-0.956,0,0,0,155,0,0,0,4,56,1.029,88,0,351.420,5.752,-58.460,325.060,120.060,0.120,-0.364,1.061,-0.508,-5.704,0.542,3.578,2.792,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80104,80104,0,80104,101278.140,-0.069,-0.059,0.279,-0.956,0,0,0,159,0,0,0,5,56,1.029,88,0,355.924,6.307,-64.920,329.380,118.220,0.146,-0.376,1.157,-0.922,-6.112,1.254,3.582,2.846,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80104,80104,0,80104,101283.140,-0.069,-0.044,0.283,-0.956,0,0,0,157,0,0,0,4,56,1.029,88,0,360.228,7.113,-69.620,333.100,118.160,0.169,-0.380,1.262,-1.366,-6.656,2.104,3.586,2.896,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80133,80133,0,80133,101288.140,-0.070,-0.029,0.287,-0.955,0,0,0,155,0,0,0,7,56,1.029,88,0,364.351,8.106,-71.940,336.460,119.880,0.203,-0.377,1.360,-1.838,-7.324,2.948,3.594,2.948,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80133,80133,0,80133,101293.140,-0.071,-0.013,0.291,-0.954,0,0,0,157,0,0,0,5,56,1.029,88,0,367.517,9.182,-72.380,339.080,121.880,0.258,-0.377,1.438,-2.456,-8.048,3.674,3.602,2.996,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80133,80133,0,80133,101298.140,-0.071,0.002,0.294,-0.953,0,0,0,155,0,0,0,5,56,1.029,88,0,369.199,10.197,-72.500,340.920,121.760,0.336,-0.365,1.477,-3.360,-8.660,4.206,3.612,3.042,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80133,80133,0,80133,101303.140,-0.071,0.017,0.298,-0.952,0,0,0,157,0,0,0,5,56,1.029,88,0,369.897,11.077,-74.700,342.020,119.440,0.429,-0.349,1.493,-4.526,-9.194,4.206,3.624,3.088,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80134,80134,0,80134,101308.140,-0.072,0.032,0.302,-0.950,0,0,0,156,0,0,0,4,56,1.029,88,0,370.466,11.992,-79.340,342.700,116.220,0.519,-0.338,1.502,-5.844,-9.632,4.110,3.638,3.130,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80134,80134,0,80134,101313.140,-0.072,0.047,0.306,-0.948,0,0,0,159,0,0,0,7,56,1.029,88,0,372.043,12.840,-87.580,343.180,113.900,0.609,-0.325,1.532,-7.132,-9.970,3.820,3.652,3.168,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80144,80144,0,80144,101318.140,-0.072,0.062,0.310,-0.946,0,0,0,157,0,0,0,4,56,1.029,88,0,374.583,13.884,-97.400,343.600,112.980,0.699,-0.305,1.598,-8.422,-10.428,3.620,3.672,3.208,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80144,80144,0,80144,101323.140,-0.072,0.077,0.315,-0.943,0,0,0,151,0,0,0,4,56,1.029,88,0,377.719,15.227,-104.180,344.520,114.560,0.796,-0.288,1.700,-9.720,-11.148,3.620,3.692,3.242,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80161,80161,0,80161,101328.140,-0.072,0.091,0.319,-0.941,0,0,0,152,0,0,0,6,56,1.029,88,0,379.169,16.815,-105.020,345.200,116.520,0.896,-0.255,1.788,-11.144,-12.058,3.630,3.716,3.276,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80161,80161,0,80161,101333.140,-0.072,0.106,0.323,-0.938,0,0,0,152,0,0,0,9,56,1.029,88,0,379.563,18.447,-104.180,345.200,118.540,0.982,-0.209,1.865,-12.576,-12.998,3.630,3.744,3.306,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80161,80161,0,80161,101338.140,-0.073,0.121,0.327,-0.934,0,0,0,141,0,0,0,4,56,1.029,88,0,378.973,19.928,-100.940,343.980,122.920,1.065,-0.155,1.942,-13.854,-13.942,3.290,3.774,3.332,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80161,80161,0,80161,101343.140,-0.073,0.136,0.331,-0.931,0,0,0,125,0,0,0,4,56,1.029,88,0,377.358,21.407,-94.840,341.160,130.440,1.164,-0.103,2.000,-15.086,-14.922,2.828,3.808,3.354,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80175,80175,0,80175,101348.140,-0.074,0.150,0.334,-0.928,0,0,0,126,0,0,0,5,56,1.029,88,0,375.247,22.862,-87.460,337.080,139.780,1.290,-0.085,2.038,-16.428,-15.756,2.126,3.846,3.372,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80175,80175,0,80175,101353.140,-0.076,0.165,0.337,-0.924,0,0,0,119,0,0,0,4,56,1.029,88,0,373.458,24.244,-80.240,332.320,150.320,1.424,-0.110,2.057,-18.030,-16.154,1.322,3.884,3.384,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80176,80176,0,80176,101358.140,-0.078,0.179,0.339,-0.920,0,0,0,119,0,0,0,9,56,1.029,88,0,370.448,25.516,-74.200,325.780,159.980,1.583,-0.145,2.063,-19.744,-16.154,0.526,3.932,3.392,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80176,80176,0,80176,101363.140,-0.080,0.193,0.341,-0.916,0,0,0,109,0,0,0,4,56,1.029,88,0,366.337,26.873,-69.020,317.900,168.460,1.746,-0.197,2.085,-21.620,-15.954,-0.466,3.982,3.392,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80197,80197,0,80197,101368.140,-0.082,0.207,0.343,-0.913,0,0,0,100,0,0,0,11,56,1.029,88,0,359.123,28.376,-63.100,306.740,175.780,1.918,-0.271,2.094,-23.588,-15.716,-1.346,4.040,3.386,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80197,80197,0,80197,101373.140,-0.085,0.220,0.344,-0.909,0,0,0,99,0,0,0,5,56,1.029,88,0,350.786,29.880,-56.760,293.500,183.540,2.113,-0.372,2.102,-25.606,-15.226,-2.310,4.100,3.372,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80225,80225,0,80225,101378.140,-0.089,0.232,0.345,-0.905,0,0,0,91,0,0,0,6,56,1.029,88,0,341.184,31.582,-48.940,278.840,190.420,2.323,-0.454,2.057,-27.850,-14.524,-3.290,4.172,3.348,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80225,80225,0,80225,101383.140,-0.092,0.245,0.345,-0.901,0,0,0,91,0,4,0,5,56,1.029,88,0,328.941,33.227,-37.960,263.520,193.180,2.540,-0.562,1.948,-29.918,-13.608,-4.874,4.244,3.320,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80225,80225,0,80225,101388.140,-0.096,0.256,0.345,-0.898,0,0,0,93,0,10,0,5,56,1.029,88,0,316.885,34.710,-24.640,251.620,191.040,2.746,-0.679,1.727,-31.820,-12.084,-6.800,4.328,3.278,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80225,80225,0,80225,101393.140,-0.099,0.266,0.345,-0.895,0,0,0,87,0,33,0,19,56,1.029,88,0,306.150,35.793,-14.520,243.500,185.000,2.930,-0.778,1.460,-33.154,-9.726,-9.348,4.416,3.230,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,80225,80225,0,80225,101398.140,-0.102,0.275,0.344,-0.892,0,0,0,111,0,37,0,19,56,1.029,88,0,291.745,36.742,-14.640,228.800,180.420,3.138,-0.822,1.198,-33.948,-7.180,-12.082,4.510,3.174,3.724,1.013,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
